1993 5.9161 4.6429 6.6806 9.4733 11.4226 15.0367 15.2000 14.5774 12.3967 8.4742 4.5500 5.5097
1994 5.3290 3.2321 7.6516 8.0800 10.6968 14.4900 18.0355 15.9742 12.7467 10.2065 10.0833 6.4194
1995 4.8097 6.4679 5.5645 9.1167 11.6032 14.2867 18.5613 19.1742 13.6967 12.9161 7.7300 2.2774
1996 4.3419 2.5069 4.5452 8.5100 9.1452 14.4367 16.4903 16.5419 13.6167 11.6968 5.9367 2.9194
1997 2.4903 6.6750 8.4355 8.9633 11.4774 14.0700 16.7032 18.9161 14.2433 10.2032 8.4267 5.7742
1998 5.1710 7.2750 7.8935 7.7267 13.0645 14.1867 15.5129 15.9419 14.9167 10.6194 6.1867 5.5387
1999 5.5161 5.2893 7.3742 9.4500 12.9548 13.9067 17.7032 16.1484 15.6367 10.7032 7.8767 4.9742
2000 4.8677 6.2655 7.6290 7.7500 12.0774 15.0733 15.4677 16.6226 14.7433 10.3032 7.0233 5.8097
2001 3.1742 4.3607 5.2032 7.6833 12.5774 14.3367 17.2032 16.7806 13.4367 13.3290 7.4833 3.5645
2002 5.4613 7.0321 7.5710 9.3333 11.8290 14.4333 15.9839 16.9516 14.3667 10.0548 8.5100 5.7097
2003 4.4742 3.8571 7.5194 9.6233 12.1000 16.0967 17.6161 18.3065 14.3067 9.2323 8.1533 4.7710
2004 5.2258 5.3931 6.5581 9.4133 12.1677 15.3467 15.8419 17.6161 14.9467 10.5097 7.7233 5.3839
2005 6.0258 4.2964 7.2000 8.9000 11.3968 15.4600 16.8581 16.2355 15.2100 13.0839 6.1867 4.4355
2006 4.3323 3.7286 4.9323 8.5567 12.2774 15.8533 19.7065 16.0645 16.8333 13.0161 8.0800 6.4710
2007 6.9774 5.7857 7.2484 11.1600 11.8742 15.1000 15.2290 15.4194 13.8333 10.8839 7.2767 4.9355
2008 6.5903 5.4345 6.0645 7.9367 13.3452 13.9300 16.2613 16.2000 13.5200 9.6903 7.0200 3.5258
2009 3.0258 4.1179 7.0323 9.9767 12.0548 14.7967 16.1613 16.5968 14.2567 11.5548 8.6433 3.1032
2010 1.3871 2.7750 6.1323 8.8100 10.6548 15.2300 17.0774 15.2645 13.7967 10.3387 5.1700 -0.6935
2011 3.6968 6.3607 6.7226 11.7967 12.1581 13.7933 15.2226 15.3968 15.1067 12.6097 9.5700 5.9581
2012 5.4452 3.8103 8.2742 7.2200 11.7000 13.5300 15.5161 16.6194 13.0000 9.6419 6.8400 4.7839
2013 3.4516 3.2000 2.7097 7.4600 10.3968 13.5933 18.3484 16.8903 13.6633 12.5161 6.1700 6.3290
2014 5.6935 6.1786 7.6323 10.2300 12.2355 15.1433 17.7290 14.9548 15.0833 12.4774 8.5767 5.1484
2015 4.3968 4.0250 6.3903 9.0300 10.7484 13.9800 15.9194 15.9000 12.6500 10.9935 9.5033 9.6742
